10204,大新小学,M370路,490768.150111000000000,2492347.606110000100000
42183,大新小学,M343路,490783.936081999970000,2492358.505979999900000
3361,大新小学,42路,490784.344403000020000,2492353.311060000200000
8148,大新小学,M507路,490783.115035000020000,2492354.728560000200000
34589,大信花园,B690路,501742.346202999990000,2505094.239190000100000
34527,大信花园,B690路,501775.559094999980000,2505049.909380000100000
44264,大兴果场,M379路,491838.509008999970000,2500464.513030000000000
38504,大兴果场,M206路,491881.717577999980000,2500262.992579999800000
32558,大兴果场,630路,491881.290371000010000,2500248.265600000000000
43493,大兴果场,M378路,491881.801190000030000,2500333.505059999900000
44402,大兴果场,M379路,491881.527594999990000,2500275.720129999800000
38392,大兴果场,M206路,491840.615563999980000,2500427.565750000100000
32427,大兴果场,630路,491837.369027999990000,2500454.205240000000000
43411,大兴果场,M378路,491842.901137000010000,2500452.830459999900000
41884,大兴新村,M342路,507302.820750000010000,2512053.159500000100000
36588,大兴一路北,B774路,480068.727475999970000,2517772.473900000100000
36611,大兴一路北,B774路,480070.688138000030000,2517777.914950000100000
46168,大亚湾管委会侧门,深惠1线,554496.533381000040000,2515250.871040000100000
46179,大亚湾管委会侧门,深惠1线,554520.358158000050000,2515153.717679999800000
46162,大亚湾交管总站,深惠1线,552527.223969000040000,2515302.913970000100000
46185,大亚湾交管总站,深惠1线,552586.605099000040000,2515330.623540000100000
46186,大亚湾科技园(政务中心),深惠1线,551452.425290000040000,2515234.200370000200000
46161,大亚湾科技园(政务中心),深惠1线,551523.925582999950000,2515219.869320000100000
46174,大亚湾汽车站,深惠1线,554767.061339000010000,2512838.332750000100000
46173,大亚湾汽车站,深惠1线,554767.573226999960000,2512839.222420000000000
43445,大洋花园,M419路,480299.968044999990000,2509488.191639999900000
44367,大洋花园,M419路,480267.457506000010000,2509463.498550000100000
39682,大洋花园,M254路,480284.638811999990000,2509477.457500000000000
39629,大洋花园,M254路,480271.571147000010000,2509462.644239999800000
39787,大洋田工业区,M284路,481611.072848999990000,2510386.724630000100000
40558,大洋田工业区,M284路,481508.723191000000000,2510417.634449999800000
38652,大洋田工业区,M252路,481523.154696999990000,2510418.015259999800000
35377,大洋田工业区,782路,481585.713027000020000,2510389.840220000100000
39355,大洋田工业区,M251路,481620.351168000020000,2510385.680459999900000
39366,大洋田工业区,M251路,481536.863085000020000,2510415.077759999800000
35388,大洋田工业区,782路,481517.175800999980000,2510417.709139999900000
38766,大洋田工业区,M252路,481612.929102999970000,2510387.600260000200000
33689,大益广场,794路,486110.753020000000000,2497238.659649999800000
33139,大益广场,718路,486094.255982999980000,2497277.439449999900000
40764,大益广场,M330路,486097.043469999980000,2497281.286379999900000
10537,大益广场,M393路,486103.119805000020000,2497246.810459999800000
10405,大益广场,M393路,486091.469025000000000,2497275.141960000200000
37876,大益广场,M210路,486104.766163000020000,2497232.850540000000000
47292,大益广场,E24路,486106.727147999980000,2497234.049410000000000
45068,大益广场,E24路,486089.610969999980000,2497273.389000000000000
42094,大益广场,M350路,486103.842387999990000,2497247.578319999900000
42951,大益广场,高快巴士10路,486115.811178000000000,2497244.588399999800000
42064,大益广场,M350路,486104.166359000020000,2497289.297799999800000
26079,大益广场,M358路,486112.404680999990000,2497240.636200000100000
44492,大益广场,M375路,486103.114666000010000,2497231.427440000200000
32472,大益广场,631路,486102.719770000030000,2497283.777970000200000
37329,大益广场,M470路,486094.462016000000000,2497276.441459999900000
40961,大益广场,M330路,486068.429729000020000,2497193.911260000000000
15413,大益广场,323路,486101.999360000020000,2497289.207620000000000
35875,大益广场,B847路,486116.120589000000000,2497244.142829999800000
37383,大益广场,M470路,486090.417541000000000,2497217.161090000100000
44497,大益广场,M375路,486095.081852999980000,2497278.427610000100000
33560,大益广场,B631路左环,486113.953671000020000,2497244.163110000100000
9352,大益广场,M240路,486096.217058999990000,2497278.748819999900000
42968,大益广场,高快巴士10路,486111.281850000030000,2497276.503740000100000
32249,大益广场,610路,486117.875533999990000,2497246.450499999800000
38059,大益广场,M210路,486093.224117000010000,2497277.559950000100000
32603,大益广场,631路,486113.850187000000000,2497243.278719999800000
9392,大益广场,M240路,486113.333548999970000,2497241.180840000000000
33232,大益广场,718路,486114.366046999990000,2497243.052550000100000
33519,大益广场,B631路右环,486097.456306000010000,2497281.503790000000000
9689,大益广场, ,486096.526978000010000,2497279.741909999900000
17250,大益广场,323路,486115.501433000030000,2497244.037949999800000
9712,大益广场,M313路,486120.559519000000000,2497249.856240000100000
41846,大友钢铁厂,M366路,496199.950995000020000,2522499.771350000100000
34507,大友钢铁厂,B662路,496269.657458000000000,2522461.155660000200000
22743,大园,B810路,513053.167456000000000,2504034.396790000100000
23601,大园,M227路,513049.569963000020000,2504037.225639999800000
19632,大园,937路,513041.962253000010000,2504046.419989999800000
21384,大园,980路,513068.278951000010000,2504017.779500000200000
23768,大园,M227路,513051.934444000010000,2504034.490679999800000
21389,大园,980路,513065.913650000000000,2504022.395779999900000
23743,大园,M227路,513070.848084000000000,2504016.708000000100000
23574,大园,M227路,513073.108873000020000,2504015.853680000200000
19563,大园,937路,513069.615609999980000,2504015.694869999800000
22764,大园,B810路,513069.305883999970000,2504018.900479999800000
17726,大运城邦,398路,520343.728487999990000,2513119.827579999800000
26334,大运城邦,M361路,520438.527095000030000,2513125.364029999800000
26244,大运城邦,M361路,520478.067740000030000,2513141.357919999900000
17803,大运城邦,398路,520473.837267000000000,2513136.774710000000000
26123,大运地铁接驳站,M367路A线,522817.598981000020000,2509181.364159999900000
24930,大运地铁接驳站,M318路,522847.309861999990000,2509174.106770000000000
22649,大运地铁接驳站,M446路,522764.547240999990000,2509161.201489999900000
24967,大运地铁接驳站,M318路,522855.167135000000000,2509165.180420000100000
26156,大运地铁接驳站,M367路A线,522777.427415999990000,2509164.833389999800000
24929,大运地铁接驳站,M317路,522814.506593999980000,2509181.062440000000000
25813,大运地铁接驳站,M294路,522788.772248999970000,2509163.724030000200000
25045,大运地铁接驳站,M317路,522827.541734000030000,2509163.011049999900000
29995,大运地铁接驳站,M322路,522797.534242000020000,2509164.632770000000000
22672,大运地铁接驳站,M446路,522805.333787999990000,2509179.603449999800000
23050,大运地铁接驳站,B852路,522811.044210000020000,2509163.393160000000000
23019,大运地铁接驳站,B852路,522855.270505999970000,2509165.068789999900000
30053,大运地铁接驳站,M322路,522821.622546000000000,2509180.329140000000000
23042,大运地铁接驳站,B852路,522828.650719999980000,2509173.290300000000000
25890,大运地铁接驳站,M294路,522819.557457000020000,2509181.566350000000000
27068,大运地铁接驳站,M303路,522831.526617000000000,2509135.643199999800000
24791,大运地铁接驳站,M316路,522880.055179000020000,2509105.972860000100000
26121,大运地铁接驳站,M367路B线,522770.314956000020000,2509163.909239999900000
26088,大运地铁接驳站,M367路B线,522817.397904000010000,2509179.263869999900000
27161,大运地铁接驳站,M303路,522872.993831000000000,2509126.729330000000000
9528,大运地铁接驳站场站,M314路,522855.924867999970000,2509150.457440000000000
26157,大运地铁接驳站场站,M367路A线,522871.985143000030000,2509117.665880000200000
22671,大运地铁接驳站场站,M446路,522823.581888000020000,2509095.998670000100000
26087,大运地铁接驳站场站,M367路B线,522854.571563999980000,2509155.781239999900000
26122,大运地铁接驳站场站,M367路A线,522816.334076999980000,2509150.506560000100000
9529,大运地铁接驳站场站,M314路,522814.989354000020000,2509152.290029999800000
18494,大运地铁站,812路,522942.559636000020000,2509050.526300000000000
18312,大运地铁站,833路,522911.906005000000000,2509065.737600000100000
21700,大运地铁站,M266路,522959.769450000020000,2509052.367080000200000
15021,大运地铁站,309路,522912.743001999970000,2509060.750990000100000
23121,大运地铁站,E21路,522912.848275000000000,2509059.864879999800000
25047,大运地铁站,M317路,522963.023471999970000,2509070.373960000000000
3626,大运地铁站,E23路,522963.704623000000000,2509086.743520000000000
18434,大运地铁站,833路,522963.727006000000000,2509077.670429999900000
19183,大运地铁站,868区间线1,522949.413658000000000,2508988.394189999900000
26301,大运地铁站,M368路,522959.956202999980000,2509060.221249999900000
18177,大运地铁站,812路,522918.606567999990000,2509107.611480000000000
2557,大运地铁站,358路,522946.610327999980000,2509079.922150000000000
9530,大运地铁站,M314路,522913.838787999990000,2509076.231360000100000
28464,大运地铁站,M466路,522957.248507999990000,2509029.706820000000000
25683,大运地铁站,M359路,522961.390857000020000,2509063.638780000200000
23220,大运地铁站,E21路,522960.040703999980000,2509067.744380000000000
2606,大运地铁站,351路,522962.604325000020000,2509073.143720000100000
19443,大运地铁站,923路,522959.129919000030000,2509060.892310000000000
24859,大运地铁站,M316路,522959.036677000000000,2509056.909899999900000
9527,大运地铁站,M314路,522959.632753000010000,2509065.977609999900000
27069,大运地铁站,M303路,522962.726799000000000,2509065.286859999900000
16626,大运地铁站,366路,522946.126033000010000,2509067.312890000200000
1393,大运地铁站,E21路,522912.848275000000000,2509059.864879999800000
15629,大运地铁站,380A线,522912.804622999970000,2509077.568460000200000
3807,大运地铁站,E23路,522914.082617999990000,2509060.960159999800000
1376,大运地铁站,E21路,522960.040703999980000,2509067.744380000000000
46712,大运地铁站,330B线,522958.446173999980000,2509087.342420000100000
25814,大运地铁站,M294路,522913.948422999990000,2509073.574889999800000
2399,大运地铁站,358路,522912.401537999980000,2509073.810180000000000
19437,大运地铁站,923路,522910.579210000000000,2509060.328030000000000
22105,大运地铁站,M268路,522910.781296000000000,2509061.985870000000000
25889,大运地铁站,M294路,522962.363767999980000,2509087.087080000000000
16535,大运地铁站,366路,522928.269715000000000,2509076.654810000200000
19120,大运地铁站,868区间线1,522914.641143999990000,2509085.296990000200000
23291,大运地铁站,E23路,522963.704623000000000,2509086.743520000000000
15316,大运地铁站,380A线,522947.887729000010000,2509063.535459999900000
2658,大运地铁站,351路,522914.256054000000000,2509074.235979999900000
25594,大运地铁站,M359路,522913.666711999980000,2509062.402309999800000
21532,大运地铁站,M266路,522914.062969000020000,2509068.926769999800000
30228,大运地铁站,M357路,522923.151414000020000,2509145.853809999800000
22067,大运地铁站,M268路,522956.391721999970000,2509001.057270000200000
28516,大运地铁站,M466路,522912.012369000000000,2509064.408890000100000
46576,大运地铁站,深惠3A线,522919.213119000020000,2509112.474400000200000
23878,大运地铁站,M229路,522959.756601999980000,2509057.567510000000000
23933,大运地铁站,M229路,522913.344073000010000,2509067.826820000100000
29996,大运地铁站,M322路,522911.198022000030000,2509060.211769999900000
46473,大运地铁站,深惠3A线,522958.805127000030000,2509025.488760000100000
26585,大运地铁站,M368路,522917.189203999990000,2509097.112989999800000
30386,大运地铁站,M357路,522924.466206000010000,2508823.091260000100000
23276,大运地铁站,E23路,522914.082617999990000,2509060.960159999800000
29998,大运地铁站,M322路,522959.436155000000000,2509062.106740000200000
14963,大运地铁站,309路,522961.408348000030000,2509056.557349999900000
24858,大运地铁站接驳站,M316路,522808.751533999980000,2509131.217989999800000
24825,大运公园,M315路,521228.376108000000000,2510203.333519999900000
26117,大运公园,M367路B线,521235.617629999990000,2510197.793349999900000
29991,大运公园,M322路,521232.913887000000000,2510206.578809999900000
24818,大运新城交通场站,M319路,520394.907331000020000,2510409.333329999800000
17979,大运新城总站,810路,520325.199352999970000,2511204.658350000200000
30061,大运新城总站,M322路,520327.265369999980000,2511204.406229999800000
17856,大运新城总站,810路,520326.440196999990000,2511203.754579999900000
24734,大运新城总站,M319路,520324.689110999990000,2511200.903580000200000
24305,大运新城总站,M219路,520325.205705999980000,2511200.785220000000000
24819,大运新城总站,M315路,520326.854779999990000,2511202.863130000000000
25336,大运新城总站,M276路,520326.644585000000000,2511205.079440000000000
24733,大运新城总站,M315路,520325.923239000030000,2511204.094269999800000
24218,大运新城总站,M219路,520327.782147000020000,2511204.177199999800000
29985,大运新城总站,M322路,520326.853509999990000,2511203.637759999800000
25464,大运新城总站,M276路,520326.752042000010000,2511202.532689999800000
25051,大运游泳馆,M317路,521487.563213000020000,2510631.773699999800000
24925,大运游泳馆,M317路,521543.180302000020000,2510653.900510000100000
24727,大运中心,M315路,522057.842326999990000,2509865.339470000000000
18656,大运中心,839路,522060.634213000010000,2509863.086769999900000
1839,大运中心,E27路,521909.884540000000000,2509698.204590000200000
24827,大运中心,M315路,521988.140282000010000,2509740.427230000000000
23257,大运中心,E6路,521998.832094000010000,2509759.635040000100000
26091,大运中心,M367路B线,521997.711894000010000,2509752.901860000100000
27269,大运中心,M386路,522058.364623999980000,2509862.565849999900000
15859,大运中心,365路,522031.898110000010000,2509789.806880000000000
15814,大运中心,365路,522188.704571000010000,2510006.803170000200000
18789,大运中心,802路,522058.984934000010000,2509862.114430000100000
1758,大运中心,E27路,521976.403270000010000,2509726.878120000000000
24126,大运中心,E6路,522061.984249999980000,2509859.416199999900000
28406,大运中心,E27路,521976.403270000010000,2509726.878120000000000
18796,大运中心,802路,521992.964154999990000,2509752.638840000100000
15181,大运中心,M447路,522059.297818000020000,2509860.671560000200000
28349,大运中心,E27路,521909.884540000000000,2509698.204590000200000
26153,大运中心,M367路A线,522062.381996000010000,2509866.160010000200000
23048,大运中心,B852路,521989.991366999980000,2509743.498399999900000
27179,大运中心,M386路,521997.300238000000000,2509752.354600000200000
18717,大运中心,839路,521992.764475999980000,2509749.654290000000000
15213,大运中心,M447路,521994.000705000010000,2509750.742800000100000
24933,大运中心,M318路,521978.674841000000000,2509726.623680000200000
24964,大运中心,M318路,522053.628414999980000,2509857.322319999800000
25050,大运中心副馆,M317路,521743.546031999980000,2510627.741609999900000
24926,大运中心副馆,M317路,521795.944844999990000,2510600.160220000000000
29992,大运中心体育场,M322路,521646.606559999990000,2509787.651380000200000
24728,大运中心体育场,M315路,521793.975335000020000,2509684.792189999900000
30056,大运中心体育场,M322路,521779.893694000030000,2509702.378820000200000
26126,大运中心体育场,M367路A线,521779.166663000010000,2509704.270930000100000
26118,大运中心体育场,M367路B线,521657.143388000030000,2509785.715859999900000
24826,大运中心体育场,M315路,521633.770118999990000,2509802.015720000000000
22647,大运中心体育馆,M446路,521952.871693000020000,2510389.784930000100000
25049,大运中心体育馆,M317路,522059.605965000000000,2510239.416470000100000
22674,大运中心体育馆,M446路,522063.312373000020000,2510243.789729999800000
23931,大运中心体育馆,M229路,521965.639736999990000,2510355.296050000000000
24927,大运中心体育馆,M317路,521959.734181999990000,2510365.783700000000000
23880,大运中心体育馆,M229路,522078.649687999980000,2510214.692590000100000
17678,大中华国际广场,398路,505975.261462999970000,2492436.449639999800000
3032,大中华国际广场,371路,505977.182001999990000,2492480.934189999900000
2447,大中华国际广场,34路,505975.762988000000000,2492453.602760000200000
2945,大中华国际广场,371路,505961.800274999990000,2492430.312179999900000
5370,大中华国际广场,60路,505978.424747999990000,2492468.421670000100000
8176,大中华国际广场,M454路,505980.081916000000000,2492451.369330000100000
5571,大中华国际广场,M500路,505963.134237000020000,2492433.515970000100000
5348,大中华国际广场,64路,505954.031292000030000,2492883.239709999900000
45201,大中华国际广场,K578左环,505964.266519000000000,2492431.297319999900000
12535,大中华国际广场,高峰专线17路,505975.551663000020000,2492461.462009999900000
5143,大中华国际广场,38路,505979.675085000000000,2492445.394489999900000
12592,大中华国际广场,N9路,505974.420863999990000,2492461.577850000000000
14580,大中华国际广场,M459路,505964.166269999990000,2492427.755990000000000
5633,大中华国际广场,M500路,505978.727582000020000,2492475.946510000200000
16871,大中华国际广场,高峰专线17路,505963.465937000000000,2492400.753080000200000
12732,大中华国际广场,N9路,505962.622037000020000,2492431.083290000000000
9756,大中华国际广场,M347路,505961.695657000000000,2492432.858289999900000
17851,大中华国际广场,398路,505962.204902000030000,2492439.386160000200000
10482,大中华国际广场,M390路,505979.817206999990000,2492390.274980000200000
45469,大中华国际广场,373路,505964.082288999980000,2492401.303739999900000
5400,大中华国际广场,64路,505981.515537000030000,2492458.888950000100000
8314,大中华国际广场,M454路,505963.036610000010000,2492426.322190000200000
14511,大中华国际广场,M459路,505980.617213000020000,2492421.815250000000000
37459,大中华国际广场,K318路,505962.234248999970000,2492398.212909999800000
5543,大中华国际广场,60路,505962.737790999990000,2492412.931189999900000
45534,大中华国际广场,373路,505975.138790000000000,2492463.788170000100000
2462,大中华国际广场,34路,505962.622672999980000,2492430.197840000000000
10426,大中华国际广场,M390路,505963.122236000020000,2492450.118050000200000
8427,大中华国际广场北,B709路,505856.562263000000000,2492561.219949999800000
8348,大中华国际广场北,B709路,505833.349741999990000,2492545.913670000200000
47418,大中华国际交易广场,K578左环,505979.354356999970000,2492462.330000000100000
31106,大族激光,639路,477377.382126000010000,2508696.062130000000000
39543,大族激光,M237路,477376.874509999990000,2508707.006740000100000
39404,大族激光,M237路,477369.576798000020000,2508456.259070000100000
38339,大族激光,M236路,477375.849167999990000,2508707.651740000100000
42814,大族激光,高峰专线65路,477374.929054000010000,2508496.411460000100000
30946,大族激光,639路,477374.709888999990000,2508466.422330000000000
42829,大族激光,高峰专线65路,477360.982890999990000,2508502.572470000000000
38237,大族激光,M236路,477371.930523000020000,2508444.905830000100000
39573,丹坑村,M286路,503706.920946000030000,2512320.043829999900000
38141,丹坑村,M226路,503712.344046999990000,2512227.154949999900000
44878,丹坑村,M450路,503712.548732000000000,2512224.058989999800000
39604,丹坑村,M286路,503716.229721000010000,2512206.734439999800000
43723,丹坑村,M424路,503711.009956000020000,2512302.835560000000000
36100,丹坑村,B861路,503703.547890999990000,2512328.186859999800000
43835,丹坑村,M424路,503715.207394999980000,2512209.597790000000000
36037,丹坑村,B861路,503715.410773999990000,2512220.556990000000000
38180,丹坑村,M226路,503703.649757999990000,2512336.156630000100000
44869,丹坑村,M450路,503703.547587000010000,2512335.380520000100000
28943,丹平金鹏物流,M485路,515492.938723000000000,2503223.805699999900000
18658,丹平金鹏物流,839路,515488.526650000010000,2503215.187950000200000
11151,丹平金鹏物流,M404路,515493.558390000020000,2503212.860320000000000
26639,丹平金鹏物流,M283路,515490.368626000010000,2503233.602430000000000
22809,丹平金鹏物流,M265路,515540.164104999970000,2503238.427590000000000
28980,丹平金鹏物流,M485路,515535.127829000000000,2503253.485500000000000
28568,丹平金鹏物流,高峰专线89路,515534.924797000010000,2503246.728900000000000
11073,丹平金鹏物流,M407路,515537.599659000000000,2503231.178030000100000
2738,丹平金鹏物流,363路,515491.191708000030000,2503228.528150000100000
28561,丹平金鹏物流,高峰专线89路,515488.628150000000000,2503218.732309999900000
10958,丹平金鹏物流,M407路,515490.576968999990000,2503224.640740000200000
15935,丹平金鹏物流,372路,515491.295747000030000,2503224.434729999900000
22965,丹平金鹏物流,M265路,515483.794353000000000,2503243.202750000200000
16334,丹平金鹏物流,372路,515538.826491000010000,2503246.701150000100000
9460,丹平金鹏物流,M301路,515539.345702000020000,2503229.554740000100000
9548,丹平金鹏物流,M301路,515492.732456000000000,2503226.568620000000000
18246,丹平金鹏物流,836路,515539.751251999990000,2503244.728320000200000
2710,丹平金鹏物流,363路,515535.950067000000000,2503251.067729999800000
18715,丹平金鹏物流,839路,515536.970994999980000,2503267.914770000100000
26169,丹平金鹏物流,M283路,515537.802985000020000,2503237.159789999900000
18038,丹平金鹏物流,836路,515491.499650000010000,2503228.756120000000000
11313,丹平金鹏物流,M404路,515537.798523999980000,2503250.221479999800000
9459,丹平人行天桥,M301路,515599.449148999990000,2502725.393490000200000
9549,丹平人行天桥,M301路,515553.655299999980000,2502714.241640000100000
28979,丹平人行天桥,M485路,515598.522345000000000,2502737.439869999900000
26168,丹平人行天桥,M283路,515598.527239000020000,2502715.079299999900000
22966,丹平人行天桥,M265路,515554.061095000010000,2502737.053690000000000
10959,丹平人行天桥,M407路,515554.784021999980000,2502717.807850000000000
18039,丹平人行天桥,836路,515553.447897000010000,2502723.757129999800000
28562,丹平人行天桥,高峰专线89路,515554.168912999970000,2502713.256260000200000
26972,丹平人行天桥,M385路,515600.166888999990000,2502730.168550000100000
18659,丹平人行天桥,839路,515553.245736000010000,2502708.808819999900000
18245,丹平人行天桥,836路,515601.197993999990000,2502710.596990000000000
46770,丹平人行天桥,深惠3线,515606.848607999970000,2502696.768149999900000
25665,丹平人行天桥,M359路,515556.119765000010000,2502713.629710000000000
46619,丹平人行天桥,深惠3线,515551.493664000010000,2502738.991779999800000
11072,丹平人行天桥,M407路,515602.327227999980000,2502711.949120000000000
16333,丹平人行天桥,372路,515599.859057999970000,2502729.165800000100000
18714,丹平人行天桥,839路,515598.931851000000000,2502742.983310000000000
26640,丹平人行天桥,M283路,515555.503802000020000,2502713.063170000000000
28944,丹平人行天桥,M485路,515554.372397999980000,2502722.005590000200000
26657,丹平人行天桥,M385路,515553.551076999980000,2502721.434690000000000
28567,丹平人行天桥,高峰专线89路,515597.804222000010000,2502734.435940000200000
25612,丹平人行天桥,M359路,515592.461193999970000,2502750.152910000200000
15936,丹平人行天桥,372路,515553.241388999970000,2502729.066180000100000
22808,丹平人行天桥,M265路,515599.346441000000000,2502725.502020000000000
18040,丹平社区,836路,515644.306499000000000,2502252.106780000000000
26971,丹平社区,M385路,515699.867425000000000,2502225.477599999900000
2739,丹平社区,363路,515646.361807000010000,2502242.186890000000000
26167,丹平社区,M283路,515700.998113000010000,2502218.637699999800000
28566,丹平社区,高峰专线89路,515703.053691999990000,2502207.610390000000000
9458,丹平社区,M301路,515703.259614999990000,2502204.072300000100000
28978,丹平社区,M485路,515704.697884999970000,2502200.559700000100000
10960,丹平社区,M407路,515649.032691999980000,2502236.043589999900000
11071,丹平社区,M407路,515702.952855999990000,2502195.210060000000000
18713,丹平社区,839路,515701.410664999970000,2502206.912190000100000
25611,丹平社区,M359路,515697.707325999970000,2502248.347440000200000
16332,丹平社区,372路,515701.407868999990000,2502225.398790000000000
18244,丹平社区,836路,515711.582186000010000,2502176.126939999900000
24224,丹平社区,M233路,515647.284887999990000,2502249.733680000100000
9550,丹平社区,M301路,515643.177375000030000,2502248.983620000100000
2709,丹平社区,363路,515698.942849999990000,2502227.561720000100000
22967,丹平社区,M265路,515646.361508000000000,2502244.179459999800000
22807,丹平社区,M265路,515704.597389000000000,2502185.834710000100000
15937,丹平社区,372路,515648.414567000000000,2502249.203790000200000
26658,丹平社区,M385路,515644.511829999970000,2502252.443169999900000
25666,丹平社区,M359路,515647.490185000000000,2502250.291460000000000
26641,丹平社区,M283路,515646.668611000000000,2502250.606379999800000
18660,丹平社区,839路,515643.796251999970000,2502230.731310000200000
28945,丹平社区,M485路,515647.182732000020000,2502246.189189999800000
28563,丹平社区,高峰专线89路,515642.867983000000000,2502257.722320000200000
16484,丹平社区,379路,515649.032310999990000,2502238.589639999900000
29332,丹竹头村委,M309路,515623.642400000010000,2501652.459700000000000
22968,丹竹头村委,M265路,515616.865939999990000,2501642.575900000100000
18041,丹竹头村委,836路,515613.476962000020000,2501643.611709999900000
29495,丹竹头村委,M309路,515596.846169000030000,2501602.192259999900000
11070,丹竹头村委,M407路,515593.253991000010000,2501586.397229999800000
23584,丹竹头村委,M227路,515613.683527000020000,2501634.317280000100000
2589,丹竹头村委,351路,515593.869826000010000,2501588.845600000100000
18243,丹竹头村委,836路,515592.124803000010000,2501583.163139999800000
2740,丹竹头村委,363路,515616.967887000010000,2501648.445119999800000
22806,丹竹头村委,M265路,515592.124648000000000,2501584.380830000200000
43142,丹竹头村委,M373路,515506.482605999980000,2501588.430960000000000
43077,丹竹头村委,M373路,515493.333331000000000,2501636.082979999900000
10961,丹竹头村委,M407路,515614.915240000000000,2501638.992540000000000
2675,丹竹头村委,351路,515631.957286000020000,2501678.094899999900000
23760,丹竹头村委,M227路,515591.610771999990000,2501587.690980000000000
43144,丹竹头村总站,M373路,515124.992876000000000,2502191.741609999900000
43075,丹竹头村总站,M373路,515124.067647000020000,2502203.233839999900000
18662,丹竹头地铁站,839路,514645.935979000000000,2501745.449719999900000
26037,丹竹头地铁站,M358路,514653.429654999990000,2501747.495879999800000
15939,丹竹头地铁站,372路,514642.753321999980000,2501751.357739999900000
25397,丹竹头地铁站,M324路,514650.965700000000000,2501751.427029999900000
26165,丹竹头地铁站,M283路,514648.195656000000000,2501724.577080000200000
2786,丹竹头地铁站,357路,514636.184998999990000,2501724.978120000100000
16330,丹竹头地铁站,372路,514648.195898999980000,2501720.591910000000000
24431,丹竹头地铁站,M233路,514678.273837000020000,2501719.923479999900000
46593,丹竹头地铁站,深惠3A线,514717.075267000010000,2501752.325950000000000
16015,丹竹头地铁站,380B线,514649.631453000010000,2501747.080510000200000
16610,丹竹头地铁站,366路,514624.276674999970000,2501730.695189999900000
22123,丹竹头地铁站,M268路,514670.264872999980000,2501750.079229999800000
5256,丹竹头地铁站,61路,514698.392105999980000,2501752.468400000100000
15038,丹竹头地铁站,309路,514684.636561000020000,2501749.619969999900000
16169,丹竹头地铁站,380B线,514639.675538000010000,2501720.515910000100000
18194,丹竹头地铁站,812路,514656.098927000010000,2501743.458550000100000
43550,丹竹头地铁站,M378路,514673.141140000020000,2501719.146579999900000
23761,丹竹头地铁站,M227路,514659.178505000020000,2501744.522390000100000
30105,丹竹头地铁站,M324路,514638.545867000010000,2501728.240110000100000
28317,丹竹头地铁站,M295路,514653.942921000010000,2501747.617840000000000
28565,丹竹头地铁站,高峰专线89路,514688.949847000010000,2501721.486430000000000
28564,丹竹头地铁站,高峰专线89路,514656.098560000010000,2501749.436300000200000
16551,丹竹头地铁站,366路,514675.089949999990000,2501745.203700000000000
7530,丹竹头地铁站,9路,514677.758928000000000,2501745.926510000100000
28947,丹竹头地铁站,M485路,514658.152012999980000,2501743.614279999900000
23583,丹竹头地铁站,M227路,514678.992372000010000,2501720.714160000000000
7069,丹竹头地铁站,9路,514617.296934999990000,2501717.037180000000000
6540,丹竹头地铁站,8路,514634.029479000020000,2501721.056440000000000
2847,丹竹头地铁站,357路,514639.058107000020000,2501745.409719999900000
26643,丹竹头地铁站,M283路,514646.038466000000000,2501748.219450000200000
28976,丹竹头地铁站,M485路,514710.507283999990000,2501722.846090000100000
24225,丹竹头地铁站,M233路,514648.604691000020000,2501750.600380000200000
18477,丹竹头地铁站,812路,514627.151579000000000,2501721.237970000100000
6327,丹竹头地铁站,8路,514651.376588999990000,2501747.008070000000000
16363,丹竹头地铁站,379路,514632.489741000000000,2501719.583629999800000
16486,丹竹头地铁站,379路,514635.054386999980000,2501748.421610000100000
43355,丹竹头地铁站,M378路,514626.123641000010000,2501744.573020000000000
14946,丹竹头地铁站,309路,514635.774824999970000,2501717.552279999900000
5316,丹竹头地铁站,61路,514594.404930000020000,2501714.987180000200000
18711,丹竹头地铁站,839路,514671.293173999990000,2501721.984190000200000
26461,丹竹头地铁站,M295路,514680.018932999980000,2501720.515310000200000
25985,丹竹头地铁站,M358路,514692.028811000000000,2501732.181230000200000
22049,丹竹头地铁站,M268路,514616.372740000020000,2501722.109139999800000
22752,丹竹头地铁站,B810路,514491.847513000020000,2501796.225780000000000
46456,丹竹头地铁站,深惠3A线,514620.273911000000000,2501717.434400000100000
46620,丹竹头汽车站,深惠3线,515643.895387000000000,2502254.422859999800000
46769,丹竹头汽车站,深惠3线,515704.803371999990000,2502181.853819999800000
16364,丹竹头社区,379路,515041.059622999980000,2501748.862379999800000
28946,丹竹头社区,M485路,515049.062161999990000,2501805.385350000100000
25396,丹竹头社区,M324路,515061.381329000000000,2501805.768459999900000
46457,丹竹头社区,深惠3A线,515084.072525000030000,2501770.071300000000000
15938,丹竹头社区,372路,515045.674541999990000,2501803.649929999800000
16485,丹竹头社区,379路,515045.469300000000000,2501802.759800000100000
16331,丹竹头社区,372路,515041.059565000000000,2501749.526579999800000
28977,丹竹头社区,M485路,515039.211575000020000,2501750.814090000000000
22122,丹竹头社区,M268路,515040.028435999990000,2501801.643149999900000
26642,丹竹头社区,M283路,515059.430780000000000,2501805.836029999900000
22050,丹竹头社区,M268路,515006.463669000020000,2501745.550770000100000
18712,丹竹头社区,839路,515043.831138000010000,2501752.355370000000000
26166,丹竹头社区,M283路,515041.059333999990000,2501752.183360000100000
